student_id,topic,question_count,date
S0189,Statistics,3,2025-08-04 13:55:37.168988
S0189,ML Basics,6,2025-10-21 13:55:37.168988
S0189,Deep Learning,3,2025-12-27 13:55:37.168988
S0189,NLP,6,2025-10-13 13:55:37.168988
S0189,Computer Vision,3,2026-01-14 13:55:37.168988
S0189,Optimization,2,2025-11-09 13:55:37.168988
S0190,Linear Algebra,4,2025-11-13 13:55:37.168988
S0190,Probability,1,2025-11-02 13:55:37.168988
S0190,Statistics,3,2025-10-13 13:55:37.168988
S0190,ML Basics,4,2025-12-04 13:55:37.168988
S0190,Deep Learning,7,2025-09-20 13:55:37.168988
S0190,NLP,7,2025-12-24 13:55:37.168988
S0190,Computer Vision,1,2025-11-02 13:55:37.168988
S0190,Optimization,5,2025-08-08 13:55:37.168988
S0191,Linear Algebra,6,2025-11-27 13:55:37.168988
S0191,Probability,7,2026-01-05 13:55:37.168988
S0191,Statistics,5,2025-10-19 13:55:37.168988
S0191,ML Basics,5,2025-07-22 13:55:37.168988
S0191,Deep Learning,6,2025-09-22 13:55:37.168988
S0191,NLP,2,2025-10-01 13:55:37.168988
S0191,Computer Vision,3,2026-01-14 13:55:37.168988
S0191,Optimization,3,2025-10-04 13:55:37.168988
S0192,Linear Algebra,6,2025-10-29 13:55:37.168988
S0192,Probability,1,2025-12-16 13:55:37.168988
S0192,Statistics,4,2025-11-20 13:55:37.168988
S0192,ML Basics,4,2025-10-04 13:55:37.168988
S0192,Deep Learning,5,2025-11-27 13:55:37.168988
S0192,NLP,3,2025-12-27 13:55:37.168988
S0192,Computer Vision,5,2025-12-20 13:55:37.168988
S0192,Optimization,7,2025-11-28 13:55:37.168988
S0193,Linear Algebra,4,2025-12-28 13:55:37.168988
S0193,Probability,5,2025-10-20 13:55:37.168988
S0193,Statistics,7,2025-12-07 13:55:37.168988
S0193,ML Basics,4,2025-08-31 13:55:37.168988
S0193,Deep Learning,4,2026-01-08 13:55:37.168988
S0193,NLP,2,2025-11-30 13:55:37.168988
S0193,Computer Vision,5,2025-12-10 13:55:37.168988
S0193,Optimization,5,2025-08-14 13:55:37.168988
S0194,Linear Algebra,9,2025-10-10 13:55:37.168988
S0194,Probability,4,2025-08-06 13:55:37.168988
S0194,Statistics,4,2025-09-24 13:55:37.168988
S0194,ML Basics,8,2025-11-30 13:55:37.168988
S0194,Deep Learning,1,2026-01-16 13:55:37.168988
S0194,NLP,5,2025-08-04 13:55:37.168988
S0194,Computer Vision,6,2025-09-14 13:55:37.168988
S0194,Optimization,4,2025-11-20 13:55:37.168988
S0195,Linear Algebra,4,2025-12-19 13:55:37.168988
S0195,Probability,5,2025-11-29 13:55:37.168988
S0195,Statistics,2,2025-09-04 13:55:37.168988
S0195,ML Basics,3,2026-01-12 13:55:37.168988
S0195,Deep Learning,2,2025-10-22 13:55:37.168988
S0195,NLP,5,2025-12-01 13:55:37.168988
S0195,Computer Vision,2,2025-10-20 13:55:37.168988
S0195,Optimization,5,2025-11-28 13:55:37.168988
S0196,Linear Algebra,5,2025-12-28 13:55:37.168988
S0196,Probability,5,2025-11-30 13:55:37.168988
S0196,Statistics,9,2025-08-22 13:55:37.168988
S0196,ML Basics,4,2025-11-22 13:55:37.168988
S0196,Deep Learning,3,2025-10-16 13:55:37.168988
S0196,NLP,6,2025-11-24 13:55:37.168988
S0196,Computer Vision,3,2025-10-07 13:55:37.168988
S0196,Optimization,4,2025-07-31 13:55:37.168988
S0197,Linear Algebra,5,2025-09-14 13:55:37.168988
S0197,Probability,2,2025-09-26 13:55:37.168988
S0197,Statistics,3,2025-09-05 13:55:37.168988
S0197,ML Basics,4,2025-09-11 13:55:37.168988
S0197,Deep Learning,2,2025-12-31 13:55:37.168988
S0197,NLP,3,2025-11-20 13:55:37.168988
S0197,Computer Vision,2,2025-11-21 13:55:37.168988
S0197,Optimization,3,2025-08-30 13:55:37.168988
S0198,Linear Algebra,4,2025-11-11 13:55:37.168988
S0198,Probability,2,2025-10-14 13:55:37.168988
S0198,Statistics,3,2025-11-06 13:55:37.168988
S0198,ML Basics,1,2025-11-18 13:55:37.168988
S0198,Deep Learning,2,2025-10-13 13:55:37.168988
S0198,NLP,3,2025-08-25 13:55:37.168988
S0198,Computer Vision,3,2025-09-03 13:55:37.168988
S0198,Optimization,6,2025-11-02 13:55:37.168988
S0199,Linear Algebra,5,2026-01-11 13:55:37.168988
S0199,Probability,8,2025-09-30 13:55:37.168988
S0199,Statistics,4,2025-12-21 13:55:37.168988
S0199,ML Basics,4,2025-08-18 13:55:37.168988
S0199,Deep Learning,8,2025-08-01 13:55:37.168988
S0199,NLP,4,2025-12-17 13:55:37.168988
S0199,Computer Vision,3,2025-10-20 13:55:37.168988
S0199,Optimization,2,2025-12-17 13:55:37.168988
S0200,Linear Algebra,8,2025-11-14 13:55:37.168988
S0200,Probability,5,2025-07-23 13:55:37.168988
S0200,Statistics,4,2025-11-19 13:55:37.168988
S0200,ML Basics,4,2025-07-23 13:55:37.168988
S0200,Deep Learning,2,2025-08-09 13:55:37.168988
S0200,NLP,1,2025-11-10 13:55:37.168988
S0200,Computer Vision,3,2025-10-02 13:55:37.168988
S0200,Optimization,2,2025-09-15 13:55:37.168988
S0201,Linear Algebra,4,2025-10-21 13:55:37.168988
S0201,Probability,6,2025-12-31 13:55:37.168988
S0201,Statistics,3,2025-12-04 13:55:37.168988
S0201,ML Basics,1,2025-09-25 13:55:37.168988
S0201,Deep Learning,4,2025-10-18 13:55:37.168988
S0201,NLP,4,2025-12-16 13:55:37.168988
S0201,Computer Vision,5,2025-11-23 13:55:37.168988
S0201,Optimization,3,2025-08-24 13:55:37.168988
S0202,Linear Algebra,6,2025-10-23 13:55:37.168988
S0202,Probability,4,2025-12-04 13:55:37.168988
S0202,Statistics,2,2025-10-09 13:55:37.168988
S0202,ML Basics,1,2025-12-05 13:55:37.168988
S0202,Deep Learning,3,2025-12-29 13:55:37.168988
S0202,NLP,4,2026-01-04 13:55:37.168988
S0202,Computer Vision,3,2025-10-20 13:55:37.168988
S0202,Optimization,4,2025-11-17 13:55:37.168988
S0203,Linear Algebra,5,2025-08-19 13:55:37.168988
S0203,Probability,2,2026-01-05 13:55:37.168988
S0203,Statistics,4,2025-10-21 13:55:37.168988
S0203,ML Basics,1,2026-01-16 13:55:37.168988
S0203,Deep Learning,2,2025-12-20 13:55:37.168988
S0203,NLP,6,2025-12-03 13:55:37.168988
S0203,Computer Vision,4,2025-08-21 13:55:37.168988
S0203,Optimization,5,2026-01-09 13:55:37.168988
S0204,Linear Algebra,4,2025-08-31 13:55:37.168988
S0204,Probability,5,2025-08-12 13:55:37.168988
S0204,Statistics,3,2025-11-05 13:55:37.168988
S0204,ML Basics,1,2025-08-09 13:55:37.168988
S0204,Deep Learning,6,2026-01-13 13:55:37.168988
S0204,NLP,2,2025-08-26 13:55:37.168988
S0204,Computer Vision,1,2025-08-06 13:55:37.168988
S0204,Optimization,2,2025-12-12 13:55:37.168988
S0205,Linear Algebra,6,2025-09-20 13:55:37.168988
S0205,Probability,4,2025-08-22 13:55:37.168988
S0205,Statistics,5,2025-08-25 13:55:37.168988
S0205,ML Basics,5,2025-12-23 13:55:37.168988
S0205,Deep Learning,2,2025-12-26 13:55:37.168988
S0205,NLP,2,2025-09-20 13:55:37.168988
S0205,Computer Vision,2,2025-09-12 13:55:37.168988
S0205,Optimization,8,2025-12-14 13:55:37.168988
S0206,Linear Algebra,5,2025-09-04 13:55:37.168988
S0206,Probability,1,2025-09-17 13:55:37.168988
S0206,Statistics,2,2025-11-30 13:55:37.168988
S0206,ML Basics,0,2025-10-01 13:55:37.168988
S0206,Deep Learning,6,2025-07-26 13:55:37.168988
S0206,NLP,2,2025-08-05 13:55:37.168988
S0206,Computer Vision,6,2025-12-19 13:55:37.168988
S0206,Optimization,5,2025-08-30 13:55:37.168988
S0207,Linear Algebra,4,2025-09-16 13:55:37.168988
S0207,Probability,3,2025-11-30 13:55:37.168988
S0207,Statistics,4,2025-10-27 13:55:37.168988
S0207,ML Basics,4,2025-10-17 13:55:37.168988
S0207,Deep Learning,5,2025-09-10 13:55:37.168988
S0207,NLP,4,2026-01-04 13:55:37.168988
S0207,Computer Vision,4,2025-11-08 13:55:37.168988
S0207,Optimization,5,2025-12-10 13:55:37.168988
S0208,Linear Algebra,7,2026-01-12 13:55:37.168988
S0208,Probability,2,2025-11-29 13:55:37.168988
S0208,Statistics,2,2025-11-03 13:55:37.168988
S0208,ML Basics,3,2025-11-05 13:55:37.168988
S0208,Deep Learning,6,2025-11-25 13:55:37.168988
S0208,NLP,5,2025-11-29 13:55:37.168988
S0208,Computer Vision,8,2025-12-28 13:55:37.168988
S0208,Optimization,4,2025-08-06 13:55:37.168988
S0209,Linear Algebra,4,2026-01-07 13:55:37.168988
S0209,Probability,0,2026-01-06 13:55:37.168988
S0209,Statistics,3,2025-12-06 13:55:37.168988
S0209,ML Basics,2,2025-11-24 13:55:37.168988
S0209,Deep Learning,5,2025-11-29 13:55:37.168988
S0209,NLP,2,2025-08-04 13:55:37.168988
S0209,Computer Vision,3,2025-07-27 13:55:37.168988
S0209,Optimization,4,2025-10-18 13:55:37.168988
S0210,Linear Algebra,4,2026-01-16 13:55:37.168988
S0210,Probability,5,2025-08-24 13:55:37.168988
S0210,Statistics,3,2025-10-28 13:55:37.168988
S0210,ML Basics,3,2025-11-14 13:55:37.168988
S0210,Deep Learning,2,2025-12-24 13:55:37.168988
S0210,NLP,3,2025-11-05 13:55:37.168988
S0210,Computer Vision,3,2025-10-01 13:55:37.168988
S0210,Optimization,6,2025-08-10 13:55:37.168988
S0211,Linear Algebra,3,2025-12-22 13:55:37.168988
S0211,Probability,1,2025-07-31 13:55:37.168988
S0211,Statistics,4,2026-01-11 13:55:37.168988
S0211,ML Basics,3,2025-09-12 13:55:37.168988
S0211,Deep Learning,5,2025-10-12 13:55:37.168988
S0211,NLP,5,2025-08-25 13:55:37.168988
S0211,Computer Vision,2,2025-08-12 13:55:37.168988
S0211,Optimization,4,2025-11-03 13:55:37.168988
S0212,Linear Algebra,6,2025-11-14 13:55:37.168988
S0212,Probability,7,2025-10-30 13:55:37.168988
S0212,Statistics,3,2025-09-02 13:55:37.168988
S0212,ML Basics,7,2025-12-09 13:55:37.168988
S0212,Deep Learning,3,2025-08-14 13:55:37.168988
S0212,NLP,4,2025-11-22 13:55:37.168988
S0212,Computer Vision,7,2025-08-11 13:55:37.168988
S0212,Optimization,8,2026-01-13 13:55:37.168988
S0213,Linear Algebra,7,2025-11-21 13:55:37.168988
S0213,Probability,3,2025-10-19 13:55:37.168988
S0213,Statistics,4,2025-10-04 13:55:37.168988
S0213,ML Basics,7,2025-09-24 13:55:37.168988
S0213,Deep Learning,7,2026-01-16 13:55:37.168988
S0213,NLP,7,2026-01-03 13:55:37.168988
S0213,Computer Vision,2,2025-08-15 13:55:37.168988
S0213,Optimization,6,2025-11-26 13:55:37.168988
S0214,Linear Algebra,6,2025-11-07 13:55:37.168988
S0214,Probability,8,2025-08-15 13:55:37.168988
S0214,Statistics,4,2025-08-19 13:55:37.168988
S0214,ML Basics,3,2026-01-08 13:55:37.168988
S0214,Deep Learning,1,2025-09-18 13:55:37.168988
S0214,NLP,7,2025-10-14 13:55:37.168988
S0214,Computer Vision,5,2025-12-15 13:55:37.168988
S0214,Optimization,4,2025-08-25 13:55:37.168988
S0215,Linear Algebra,2,2025-12-26 13:55:37.168988
S0215,Probability,3,2025-11-18 13:55:37.168988
S0215,Statistics,5,2025-07-25 13:55:37.168988
S0215,ML Basics,4,2025-11-26 13:55:37.168988
S0215,Deep Learning,2,2025-11-13 13:55:37.168988
S0215,NLP,2,2025-11-06 13:55:37.168988
S0215,Computer Vision,3,2025-09-30 13:55:37.168988
S0215,Optimization,5,2025-09-17 13:55:37.168988
S0216,Linear Algebra,2,2025-12-07 13:55:37.168988
S0216,Probability,3,2025-11-15 13:55:37.168988
S0216,Statistics,4,2025-09-24 13:55:37.168988
S0216,ML Basics,6,2025-12-12 13:55:37.168988
S0216,Deep Learning,1,2025-10-21 13:55:37.168988
S0216,NLP,3,2025-07-25 13:55:37.168988
S0216,Computer Vision,5,2025-11-14 13:55:37.168988
S0216,Optimization,3,2025-07-22 13:55:37.168988
S0217,Linear Algebra,3,2026-01-05 13:55:37.168988
S0217,Probability,5,2025-10-12 13:55:37.168988
S0217,Statistics,3,2025-10-02 13:55:37.168988
S0217,ML Basics,3,2025-11-01 13:55:37.168988
S0217,Deep Learning,3,2025-09-10 13:55:37.168988
S0217,NLP,3,2025-11-25 13:55:37.168988
S0217,Computer Vision,5,2025-12-10 13:55:37.168988
S0217,Optimization,2,2025-10-28 13:55:37.168988
S0218,Linear Algebra,2,2026-01-10 13:55:37.168988
S0218,Probability,2,2025-07-27 13:55:37.168988
S0218,Statistics,4,2026-01-03 13:55:37.168988
S0218,ML Basics,3,2025-10-01 13:55:37.168988
S0218,Deep Learning,4,2025-11-03 13:55:37.168988
S0218,NLP,2,2025-09-23 13:55:37.168988
S0218,Computer Vision,5,2025-08-27 13:55:37.168988
S0218,Optimization,8,2025-08-28 13:55:37.168988
S0219,Linear Algebra,2,2025-08-20 13:55:37.168988
S0219,Probability,7,2025-10-24 13:55:37.168988
S0219,Statistics,4,2025-09-04 13:55:37.168988
S0219,ML Basics,9,2025-11-27 13:55:37.168988
S0219,Deep Learning,6,2025-12-08 13:55:37.168988
S0219,NLP,6,2025-11-28 13:55:37.168988
S0219,Computer Vision,5,2025-12-26 13:55:37.168988
S0219,Optimization,5,2025-09-26 13:55:37.168988
S0220,Linear Algebra,6,2025-11-16 13:55:37.168988
S0220,Probability,3,2025-12-22 13:55:37.168988
S0220,Statistics,5,2025-09-16 13:55:37.168988
S0220,ML Basics,3,2025-08-15 13:55:37.168988
S0220,Deep Learning,5,2025-12-20 13:55:37.168988
S0220,NLP,5,2025-11-26 13:55:37.168988
S0220,Computer Vision,4,2025-12-21 13:55:37.168988
S0220,Optimization,2,2025-09-01 13:55:37.168988
S0221,Linear Algebra,5,2025-11-24 13:55:37.168988
S0221,Probability,5,2025-08-23 13:55:37.168988
S0221,Statistics,3,2025-09-19 13:55:37.168988
S0221,ML Basics,3,2025-08-26 13:55:37.168988
S0221,Deep Learning,4,2025-10-04 13:55:37.168988
S0221,NLP,8,2025-11-10 13:55:37.168988
S0221,Computer Vision,5,2025-09-20 13:55:37.168988
S0221,Optimization,4,2025-11-02 13:55:37.168988
S0222,Linear Algebra,3,2025-07-29 13:55:37.168988
S0222,Probability,5,2025-09-26 13:55:37.168988
S0222,Statistics,1,2025-10-25 13:55:37.168988
S0222,ML Basics,3,2025-09-13 13:55:37.168988
S0222,Deep Learning,3,2025-12-03 13:55:37.168988
S0222,NLP,1,2025-11-24 13:55:37.168988
S0222,Computer Vision,4,2025-09-04 13:55:37.168988
S0222,Optimization,8,2026-01-03 13:55:37.168988
S0223,Linear Algebra,4,2025-09-11 13:55:37.168988
S0223,Probability,4,2025-12-20 13:55:37.168988
S0223,Statistics,4,2025-08-13 13:55:37.168988
S0223,ML Basics,5,2025-12-29 13:55:37.168988
S0223,Deep Learning,3,2026-01-07 13:55:37.168988
S0223,NLP,2,2025-08-10 13:55:37.168988
S0223,Computer Vision,4,2025-10-20 13:55:37.168988
S0223,Optimization,2,2025-09-29 13:55:37.168988
S0224,Linear Algebra,4,2025-07-28 13:55:37.168988
S0224,Probability,3,2025-10-22 13:55:37.168988
S0224,Statistics,6,2025-12-16 13:55:37.168988
S0224,ML Basics,3,2025-08-30 13:55:37.168988
S0224,Deep Learning,5,2025-11-06 13:55:37.168988
S0224,NLP,2,2025-12-04 13:55:37.168988
S0224,Computer Vision,6,2025-08-17 13:55:37.168988
S0224,Optimization,10,2025-12-31 13:55:37.168988
S0225,Linear Algebra,4,2025-08-24 13:55:37.168988
S0225,Probability,2,2025-09-09 13:55:37.168988
S0225,Statistics,6,2025-10-20 13:55:37.168988
S0225,ML Basics,2,2025-11-14 13:55:37.168988
S0225,Deep Learning,4,2025-12-06 13:55:37.168988
S0225,NLP,4,2025-09-04 13:55:37.168988
S0225,Computer Vision,3,2025-11-05 13:55:37.168988
S0225,Optimization,6,2025-11-10 13:55:37.168988
S0226,Linear Algebra,3,2025-11-22 13:55:37.168988
S0226,Probability,3,2025-09-28 13:55:37.168988
S0226,Statistics,8,2025-12-13 13:55:37.168988
S0226,ML Basics,5,2025-10-16 13:55:37.168988
S0226,Deep Learning,8,2026-01-03 13:55:37.168988
S0226,NLP,4,2025-07-27 13:55:37.168988
S0226,Computer Vision,3,2025-10-29 13:55:37.168988
S0226,Optimization,4,2025-08-31 13:55:37.168988
S0227,Linear Algebra,9,2025-09-23 13:55:37.168988
S0227,Probability,3,2025-08-31 13:55:37.168988
S0227,Statistics,4,2025-07-21 13:55:37.168988
S0227,ML Basics,6,2026-01-05 13:55:37.168988
S0227,Deep Learning,2,2025-08-12 13:55:37.168988
S0227,NLP,5,2025-10-04 13:55:37.168988
S0227,Computer Vision,1,2025-12-03 13:55:37.168988
S0227,Optimization,1,2025-09-09 13:55:37.168988
S0228,Linear Algebra,4,2025-08-18 13:55:37.168988
S0228,Probability,5,2025-12-11 13:55:37.168988
S0228,Statistics,2,2025-09-27 13:55:37.168988
S0228,ML Basics,7,2025-10-09 13:55:37.168988
S0228,Deep Learning,5,2025-09-20 13:55:37.168988
S0228,NLP,5,2025-12-28 13:55:37.168988
S0228,Computer Vision,1,2025-12-07 13:55:37.168988
S0228,Optimization,3,2025-12-05 13:55:37.168988
S0229,Linear Algebra,0,2025-09-10 13:55:37.168988
S0229,Probability,3,2026-01-08 13:55:37.168988
S0229,Statistics,3,2025-07-25 13:55:37.168988
S0229,ML Basics,3,2025-12-14 13:55:37.168988
S0229,Deep Learning,1,2025-10-31 13:55:37.168988
S0229,NLP,3,2025-11-02 13:55:37.168988
S0229,Computer Vision,4,2025-09-14 13:55:37.168988
S0229,Optimization,4,2025-09-20 13:55:37.168988
S0230,Linear Algebra,3,2025-09-29 13:55:37.168988
S0230,Probability,4,2025-11-16 13:55:37.168988
S0230,Statistics,4,2025-12-07 13:55:37.168988
S0230,ML Basics,2,2025-09-27 13:55:37.168988
S0230,Deep Learning,1,2025-12-18 13:55:37.168988
S0230,NLP,2,2025-12-03 13:55:37.168988
S0230,Computer Vision,3,2025-12-20 13:55:37.168988
S0230,Optimization,4,2025-08-16 13:55:37.168988
S0231,Linear Algebra,5,2026-01-09 13:55:37.168988
S0231,Probability,7,2025-10-24 13:55:37.168988
S0231,Statistics,3,2025-10-16 13:55:37.168988
S0231,ML Basics,7,2025-11-10 13:55:37.168988
S0231,Deep Learning,5,2025-12-10 13:55:37.168988
S0231,NLP,2,2025-08-02 13:55:37.168988
S0231,Computer Vision,2,2025-10-24 13:55:37.168988
S0231,Optimization,7,2025-10-21 13:55:37.168988
S0232,Linear Algebra,4,2026-01-08 13:55:37.168988
S0232,Probability,4,2025-07-31 13:55:37.168988
S0232,Statistics,3,2025-08-17 13:55:37.168988
S0232,ML Basics,3,2025-12-07 13:55:37.168988
S0232,Deep Learning,4,2026-01-08 13:55:37.168988
S0232,NLP,5,2025-10-29 13:55:37.168988
S0232,Computer Vision,6,2025-11-16 13:55:37.168988
S0232,Optimization,6,2025-12-02 13:55:37.168988
S0233,Linear Algebra,2,2026-01-08 13:55:37.168988
S0233,Probability,3,2025-07-29 13:55:37.168988
S0233,Statistics,4,2025-09-21 13:55:37.168988
S0233,ML Basics,1,2025-10-01 13:55:37.168988
S0233,Deep Learning,3,2025-09-01 13:55:37.168988
S0233,NLP,6,2025-10-23 13:55:37.168988
S0233,Computer Vision,2,2025-10-23 13:55:37.168988
S0233,Optimization,1,2025-08-21 13:55:37.168988
S0234,Linear Algebra,4,2025-09-22 13:55:37.168988
S0234,Probability,4,2025-08-26 13:55:37.168988
S0234,Statistics,6,2025-08-30 13:55:37.168988
S0234,ML Basics,4,2025-08-05 13:55:37.168988
S0234,Deep Learning,4,2025-08-03 13:55:37.168988
S0234,NLP,4,2025-08-23 13:55:37.168988
S0234,Computer Vision,5,2025-12-30 13:55:37.168988
S0234,Optimization,1,2025-12-11 13:55:37.168988
S0235,Linear Algebra,1,2026-01-03 13:55:37.168988
S0235,Probability,4,2025-11-09 13:55:37.168988
S0235,Statistics,5,2025-11-10 13:55:37.168988
S0235,ML Basics,3,2025-11-16 13:55:37.168988
S0235,Deep Learning,2,2026-01-08 13:55:37.168988
S0235,NLP,2,2025-07-27 13:55:37.168988
S0235,Computer Vision,2,2025-09-22 13:55:37.168988
S0235,Optimization,6,2025-11-18 13:55:37.168988
S0236,Linear Algebra,6,2025-12-17 13:55:37.168988
S0236,Probability,5,2025-12-11 13:55:37.168988
S0236,Statistics,4,2025-11-27 13:55:37.168988
S0236,ML Basics,5,2025-08-13 13:55:37.168988
S0236,Deep Learning,3,2025-12-26 13:55:37.168988
S0236,NLP,1,2025-09-17 13:55:37.168988
S0236,Computer Vision,4,2025-07-28 13:55:37.168988
S0236,Optimization,4,2025-12-27 13:55:37.168988
S0237,Linear Algebra,7,2025-12-01 13:55:37.168988
S0237,Probability,6,2025-09-15 13:55:37.168988
S0237,Statistics,4,2025-08-13 13:55:37.168988
S0237,ML Basics,4,2025-11-21 13:55:37.168988
S0237,Deep Learning,4,2025-07-25 13:55:37.168988
S0237,NLP,1,2025-08-03 13:55:37.168988
S0237,Computer Vision,1,2025-12-13 13:55:37.168988
S0237,Optimization,9,2025-12-15 13:55:37.168988
S0238,Linear Algebra,2,2025-12-18 13:55:37.168988
S0238,Probability,2,2026-01-04 13:55:37.168988
S0238,Statistics,4,2025-11-09 13:55:37.168988
S0238,ML Basics,1,2025-12-24 13:55:37.168988
S0238,Deep Learning,7,2025-10-30 13:55:37.168988
S0238,NLP,8,2025-11-02 13:55:37.168988
S0238,Computer Vision,4,2025-09-17 13:55:37.168988
S0238,Optimization,2,2026-01-04 13:55:37.168988
S0239,Linear Algebra,4,2025-07-23 13:55:37.168988
S0239,Probability,3,2025-07-29 13:55:37.168988
S0239,Statistics,1,2025-07-23 13:55:37.168988
S0239,ML Basics,4,2025-08-08 13:55:37.168988
S0239,Deep Learning,3,2025-09-25 13:55:37.168988
S0239,NLP,5,2025-11-19 13:55:37.168988
S0239,Computer Vision,3,2025-11-22 13:55:37.168988
S0239,Optimization,7,2025-08-12 13:55:37.168988
S0240,Linear Algebra,1,2025-10-14 13:55:37.168988
S0240,Probability,8,2025-12-10 13:55:37.168988
S0240,Statistics,2,2025-12-18 13:55:37.168988
S0240,ML Basics,2,2025-09-09 13:55:37.168988
S0240,Deep Learning,6,2026-01-06 13:55:37.168988
S0240,NLP,1,2025-09-14 13:55:37.168988
S0240,Computer Vision,8,2025-11-09 13:55:37.168988
S0240,Optimization,5,2026-01-08 13:55:37.168988
S0241,Linear Algebra,11,2025-08-30 13:55:37.168988
S0241,Probability,7,2025-11-27 13:55:37.168988
S0241,Statistics,2,2025-12-06 13:55:37.168988
S0241,ML Basics,3,2025-10-10 13:55:37.168988
S0241,Deep Learning,1,2025-11-19 13:55:37.168988
S0241,NLP,4,2025-11-16 13:55:37.168988
S0241,Computer Vision,3,2025-09-13 13:55:37.168988
S0241,Optimization,4,2025-09-10 13:55:37.168988
S0242,Linear Algebra,3,2025-10-25 13:55:37.168988
S0242,Probability,1,2025-09-29 13:55:37.168988
S0242,Statistics,5,2025-08-09 13:55:37.168988
S0242,ML Basics,2,2025-12-12 13:55:37.168988
S0242,Deep Learning,4,2025-12-05 13:55:37.168988
S0242,NLP,5,2025-11-30 13:55:37.168988
S0242,Computer Vision,7,2026-01-03 13:55:37.168988
S0242,Optimization,1,2025-12-18 13:55:37.168988
S0243,Linear Algebra,6,2025-08-28 13:55:37.168988
S0243,Probability,2,2025-11-27 13:55:37.168988
S0243,Statistics,5,2025-09-09 13:55:37.168988
S0243,ML Basics,3,2025-10-08 13:55:37.168988
S0243,Deep Learning,5,2025-12-06 13:55:37.168988
S0243,NLP,5,2025-08-02 13:55:37.168988
S0243,Computer Vision,3,2025-08-20 13:55:37.168988
S0243,Optimization,4,2025-12-31 13:55:37.168988
S0244,Linear Algebra,0,2025-10-12 13:55:37.168988
S0244,Probability,3,2025-08-22 13:55:37.168988
S0244,Statistics,5,2025-07-24 13:55:37.168988
S0244,ML Basics,0,2025-11-20 13:55:37.168988
S0244,Deep Learning,1,2025-08-13 13:55:37.168988
S0244,NLP,8,2025-09-13 13:55:37.168988
S0244,Computer Vision,7,2025-09-06 13:55:37.168988
S0244,Optimization,3,2025-11-17 13:55:37.168988
S0245,Linear Algebra,3,2025-10-20 13:55:37.168988
S0245,Probability,3,2025-11-20 13:55:37.168988
S0245,Statistics,7,2025-11-29 13:55:37.168988
S0245,ML Basics,6,2025-08-25 13:55:37.168988
S0245,Deep Learning,6,2025-12-04 13:55:37.168988
S0245,NLP,1,2025-10-12 13:55:37.168988
S0245,Computer Vision,3,2025-09-20 13:55:37.168988
S0245,Optimization,7,2025-08-29 13:55:37.168988
S0246,Linear Algebra,3,2025-08-19 13:55:37.168988
S0246,Probability,4,2025-12-14 13:55:37.168988
